mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
266440000,Under way using engine,12.8,166.2,164.0,Fishing,11.0,61.0,6.0
266440000,Under way using engine,12.7,162.5,163.0,Fishing,11.0,61.0,6.0
220127000,Engaged in fishing,7.6,117.3,117.0,Fishing,6.0,17.0,3.0
219012302,Under way using engine,2.5,267.0,279.0,Fishing,5.0,15.0,3.0
220024000,Engaged in fishing,2.5,260.1,270.0,Fishing,4.0,16.0,2.0
266440000,Under way using engine,12.8,165.7,166.0,Fishing,11.0,61.0,6.0
220127000,Engaged in fishing,7.7,112.5,117.0,Fishing,6.0,17.0,3.0
266440000,Under way using engine,12.7,165.7,166.0,Fishing,11.0,61.0,6.0
265019000,Under way using engine,11.8,121.6,121.0,Fishing,12.0,48.0,6.3
266440000,Under way using engine,12.8,166.7,165.0,Fishing,11.0,61.0,6.0
220127000,Engaged in fishing,7.6,118.4,118.0,Fishing,6.0,17.0,3.0
219012302,Under way using engine,2.6,272.0,282.0,Fishing,5.0,15.0,3.0
265019000,Under way using engine,11.7,121.9,121.0,Fishing,12.0,48.0,6.5
265019000,Under way using engine,11.7,125.2,125.0,Fishing,12.0,48.0,6.5
219004128,Engaged in fishing,3.7,108.9,95.0,Fishing,5.0,14.0,3.0
266440000,Under way using engine,13.0,167.8,168.0,Fishing,11.0,61.0,6.0
220127000,Engaged in fishing,7.5,116.9,114.0,Fishing,6.0,17.0,3.0
265019000,Under way using engine,11.4,124.1,124.0,Fishing,12.0,48.0,6.5
220127000,Engaged in fishing,7.2,112.9,109.0,Fishing,6.0,17.0,3.0
266440000,Under way using engine,13.3,168.6,166.0,Fishing,11.0,61.0,6.0
220088000,Under way using engine,8.1,24.9,27.0,Fishing,6.0,21.0,4.3
265019000,Under way using engine,11.8,144.7,147.0,Fishing,12.0,48.0,6.5
265019000,Under way using engine,11.9,146.1,150.0,Fishing,12.0,48.0,6.5
220127000,Engaged in fishing,7.3,135.2,141.0,Fishing,6.0,17.0,3.0
220088000,Under way using engine,8.4,19.9,24.0,Fishing,6.0,21.0,4.3
266440000,Under way using engine,13.4,168.2,166.0,Fishing,11.0,61.0,6.0
266440000,Under way using engine,13.4,165.5,164.0,Fishing,11.0,61.0,6.0
219017895,Engaged in fishing,8.3,237.5,236.0,Fishing,6.0,22.0,5.5
265019000,Under way using engine,11.9,152.2,154.0,Fishing,12.0,48.0,6.5
265019000,Under way using engine,12.0,151.2,154.0,Fishing,12.0,48.0,6.5
220307000,Under way using engine,2.8,125.1,,Fishing,6.0,20.0,3.7
220127000,Engaged in fishing,7.5,141.2,141.0,Fishing,6.0,17.0,3.0
220127000,Engaged in fishing,7.5,139.7,141.0,Fishing,6.0,17.0,3.0
266440000,Under way using engine,12.5,130.7,131.0,Fishing,11.0,61.0,6.0
265019000,Under way using engine,12.2,158.3,160.0,Fishing,12.0,48.0,6.5
219017895,Engaged in fishing,8.5,238.2,236.0,Fishing,6.0,22.0,5.5
331569000,Under way using engine,52.3,234.6,,Fishing,10.0,30.0,3.4
219017895,Engaged in fishing,8.4,237.9,236.0,Fishing,6.0,22.0,5.5
265019000,Under way using engine,11.9,163.0,162.0,Fishing,12.0,48.0,6.5
266440000,Under way using engine,13.4,131.6,131.0,Fishing,11.0,61.0,6.0
220024000,Engaged in fishing,2.5,268.7,264.0,Fishing,4.0,16.0,2.0
265019000,Under way using engine,11.9,163.7,162.0,Fishing,12.0,48.0,6.5
219004128,Engaged in fishing,2.7,164.7,169.0,Fishing,5.0,14.0,3.0
219017895,Engaged in fishing,8.3,237.5,236.0,Fishing,6.0,22.0,5.5
219012302,Under way using engine,2.6,96.0,82.0,Fishing,5.0,15.0,3.0
266440000,Under way using engine,14.8,157.0,167.0,Fishing,11.0,61.0,6.0
220127000,Engaged in fishing,2.2,119.7,130.0,Fishing,6.0,17.0,3.0
265019000,Under way using engine,11.8,157.2,156.0,Fishing,12.0,48.0,6.5
219017895,Engaged in fishing,8.5,237.4,236.0,Fishing,6.0,22.0,5.5
265019000,Under way using engine,12.0,156.8,156.0,Fishing,12.0,48.0,6.5
266440000,Under way using engine,12.2,185.4,185.0,Fishing,11.0,61.0,6.0
220307000,Under way using engine,2.9,133.7,,Fishing,6.0,20.0,3.7
266440000,Under way using engine,12.0,162.7,161.0,Fishing,11.0,61.0,6.0
265019000,Under way using engine,12.0,156.3,158.0,Fishing,12.0,48.0,6.5
266440000,Under way using engine,13.1,158.7,158.0,Fishing,11.0,61.0,6.0
265019000,Under way using engine,12.1,163.8,164.0,Fishing,12.0,48.0,6.5
219012302,Under way using engine,2.6,91.0,83.0,Fishing,5.0,15.0,3.0
265019000,Under way using engine,12.3,167.7,166.0,Fishing,12.0,48.0,6.5
220127000,Engaged in fishing,2.4,159.3,165.0,Fishing,6.0,17.0,3.0
266440000,Under way using engine,12.8,182.2,180.0,Fishing,11.0,61.0,6.0
265019000,Under way using engine,12.4,163.8,166.0,Fishing,12.0,48.0,6.5
266440000,Under way using engine,13.8,171.2,170.0,Fishing,11.0,61.0,6.0
220024000,Engaged in fishing,2.6,81.7,84.0,Fishing,4.0,16.0,2.0
219004128,Engaged in fishing,2.7,155.9,164.0,Fishing,5.0,14.0,3.0
265019000,Under way using engine,12.2,163.3,164.0,Fishing,12.0,48.0,6.5
265019000,Under way using engine,12.3,163.1,163.0,Fishing,12.0,48.0,6.5
266440000,Under way using engine,12.9,175.6,172.0,Fishing,11.0,61.0,6.0
265019000,Under way using engine,12.5,166.4,167.0,Fishing,12.0,48.0,6.5
266440000,Under way using engine,12.3,190.4,189.0,Fishing,11.0,61.0,6.0
219012302,Under way using engine,2.6,84.0,74.0,Fishing,5.0,15.0,3.0
265019000,Under way using engine,12.2,169.0,169.0,Fishing,12.0,48.0,6.5
265019000,Under way using engine,12.4,167.8,169.0,Fishing,12.0,48.0,6.5
219004128,Engaged in fishing,4.7,148.6,146.0,Fishing,5.0,14.0,3.0
266057000,Under way using engine,6.5,242.4,237.0,Fishing,6.0,18.0,3.3
265019000,Under way using engine,12.4,145.9,147.0,Fishing,12.0,48.0,6.5
266160000,Engaged in fishing,7.4,266.4,258.0,Fishing,7.0,17.0,3.0
265019000,Under way using engine,12.4,147.8,148.0,Fishing,12.0,48.0,6.5
266148000,Under way using engine,6.7,230.9,224.0,Fishing,6.0,17.0,3.2
266160000,Engaged in fishing,7.0,266.2,264.0,Fishing,7.0,17.0,3.0
265019000,Under way using engine,12.4,146.3,147.0,Fishing,12.0,48.0,6.5
266160000,Engaged in fishing,6.7,264.8,265.0,Fishing,7.0,17.0,3.0
266452000,Engaged in fishing,7.6,266.7,266.0,Fishing,6.0,19.0,3.6
265019000,Under way using engine,12.5,147.5,146.0,Fishing,12.0,48.0,6.5
266186000,Engaged in fishing,7.3,259.6,262.0,Fishing,5.0,16.0,2.5
219004203,Engaged in fishing,8.1,86.1,,Fishing,5.0,15.0,3.0
266148000,Under way using engine,6.2,219.7,222.0,Fishing,6.0,17.0,3.2
220334000,Engaged in fishing,7.9,0.4,358.0,Fishing,4.0,15.0,25.5
219004128,Engaged in fishing,2.7,126.0,129.0,Fishing,5.0,14.0,3.0
266057000,Under way using engine,2.3,337.2,328.0,Fishing,6.0,18.0,3.3
266148000,Under way using engine,6.1,221.2,229.0,Fishing,6.0,17.0,3.2
266160000,Engaged in fishing,6.8,267.8,266.0,Fishing,7.0,17.0,3.0
265019000,Under way using engine,12.3,132.4,128.0,Fishing,12.0,48.0,6.5
266452000,Engaged in fishing,7.2,265.9,269.0,Fishing,6.0,19.0,3.6
265019000,Under way using engine,12.3,132.6,130.0,Fishing,12.0,48.0,6.5
219904000,Engaged in fishing,7.6,88.7,83.0,Fishing,5.0,18.0,25.5
219004203,Engaged in fishing,8.2,86.4,,Fishing,5.0,15.0,3.0
219904000,Engaged in fishing,7.7,86.4,89.0,Fishing,5.0,18.0,25.5
219004203,Engaged in fishing,8.3,77.8,,Fishing,5.0,15.0,3.0
219004128,Engaged in fishing,2.7,135.7,139.0,Fishing,5.0,14.0,3.0
266452000,Engaged in fishing,6.7,261.8,265.0,Fishing,6.0,19.0,3.6
265019000,Under way using engine,12.7,129.0,129.0,Fishing,12.0,48.0,6.5
266452000,Engaged in fishing,6.9,262.0,267.0,Fishing,6.0,19.0,3.6
220334000,Engaged in fishing,8.0,6.4,357.0,Fishing,4.0,15.0,25.5
219904000,Engaged in fishing,7.9,84.2,92.0,Fishing,5.0,18.0,25.5
220334000,Engaged in fishing,7.9,4.8,357.0,Fishing,4.0,15.0,25.5
265019000,Under way using engine,13.0,130.1,131.0,Fishing,12.0,48.0,6.5
265019000,Under way using engine,12.9,129.2,131.0,Fishing,12.0,48.0,6.5
220024000,Engaged in fishing,2.4,17.4,6.0,Fishing,4.0,16.0,2.0
266160000,Engaged in fishing,2.3,258.5,260.0,Fishing,7.0,17.0,3.0
219904000,Engaged in fishing,8.1,89.2,93.0,Fishing,5.0,18.0,25.5
265019000,Under way using engine,13.2,131.2,132.0,Fishing,12.0,48.0,6.5
219000741,Under way using engine,6.4,173.2,,Fishing,3.0,9.0,7.3
219000741,Under way using engine,6.3,201.7,,Fishing,3.0,9.0,7.3
219904000,Engaged in fishing,8.4,70.3,78.0,Fishing,5.0,18.0,25.5
266452000,Engaged in fishing,2.5,275.9,280.0,Fishing,6.0,19.0,3.6
265019000,Under way using engine,13.6,175.4,189.0,Fishing,12.0,48.0,6.5
266148000,Under way using engine,2.1,328.9,322.0,Fishing,6.0,17.0,3.2
266057000,Under way using engine,2.2,288.7,282.0,Fishing,6.0,18.0,3.3
219004203,Engaged in fishing,2.6,23.7,,Fishing,5.0,15.0,3.0
265019000,Under way using engine,12.0,177.8,177.0,Fishing,12.0,48.0,6.5
219004128,Engaged in fishing,9.6,153.5,150.0,Fishing,5.0,14.0,3.0
219004128,Engaged in fishing,9.7,154.4,150.0,Fishing,5.0,14.0,3.0
266148000,Under way using engine,2.3,335.8,331.0,Fishing,6.0,17.0,3.2
265019000,Under way using engine,12.1,159.5,160.0,Fishing,12.0,48.0,6.5
219904000,Engaged in fishing,2.5,143.8,164.0,Fishing,5.0,18.0,25.5
220127000,Engaged in fishing,2.4,320.8,306.0,Fishing,6.0,17.0,3.0
265019000,Under way using engine,11.5,168.4,174.0,Fishing,12.0,48.0,6.5
220334000,Engaged in fishing,2.6,66.2,62.0,Fishing,4.0,15.0,25.5
266160000,Engaged in fishing,2.2,256.5,253.0,Fishing,7.0,17.0,3.0
219005732,Engaged in fishing,7.1,195.8,194.0,Fishing,4.0,10.0,2.0
219012302,Under way using engine,8.8,168.0,170.0,Fishing,5.0,15.0,3.0
220334000,Engaged in fishing,2.6,52.2,50.0,Fishing,4.0,15.0,25.5
266452000,Engaged in fishing,2.3,258.5,259.0,Fishing,6.0,19.0,3.6
219004128,Engaged in fishing,9.5,143.2,145.0,Fishing,5.0,14.0,3.0
219005732,Engaged in fishing,7.1,197.9,197.0,Fishing,4.0,10.0,2.0
219004128,Engaged in fishing,9.4,146.7,145.0,Fishing,5.0,14.0,3.0
219005732,Engaged in fishing,7.1,199.3,191.0,Fishing,4.0,10.0,2.0
265019000,Under way using engine,12.6,190.4,195.0,Fishing,12.0,48.0,6.5
219904000,Engaged in fishing,2.4,148.7,166.0,Fishing,5.0,18.0,25.5
219004203,Engaged in fishing,2.5,103.9,,Fishing,5.0,15.0,3.0
265019000,Under way using engine,13.7,168.8,168.0,Fishing,12.0,48.0,6.5
220024000,Engaged in fishing,2.6,344.7,339.0,Fishing,4.0,16.0,2.0
219000741,Under way using engine,7.8,63.3,,Fishing,3.0,9.0,7.3
265019000,Under way using engine,12.7,182.5,183.0,Fishing,12.0,48.0,6.5
220307000,Under way using engine,2.1,140.1,,Fishing,6.0,20.0,3.7
220307000,Under way using engine,2.8,121.6,,Fishing,6.0,20.0,3.7
220024000,Engaged in fishing,2.3,297.1,280.0,Fishing,4.0,16.0,2.0
219026318,Under way using engine,7.2,216.4,215.0,Fishing,11.0,49.0,6.5
265019000,Under way using engine,11.9,189.5,190.0,Fishing,12.0,48.0,6.5
219026318,Under way using engine,9.8,285.6,281.0,Fishing,11.0,49.0,6.5
266452000,Engaged in fishing,2.8,30.2,25.0,Fishing,6.0,19.0,3.6
219004203,Engaged in fishing,2.5,130.9,,Fishing,5.0,15.0,3.0
220127000,Engaged in fishing,2.2,149.8,179.0,Fishing,6.0,17.0,3.0
266160000,Engaged in fishing,2.7,49.5,42.0,Fishing,7.0,17.0,3.0
220142000,Engaged in fishing,2.6,154.7,164.0,Fishing,6.0,21.0,6.2
220307000,Under way using engine,2.3,314.3,,Fishing,6.0,20.0,3.7
220334000,Engaged in fishing,2.5,229.3,220.0,Fishing,4.0,15.0,25.5
219904000,Engaged in fishing,0.9,36.2,89.0,Fishing,5.0,18.0,25.5
266460000,Under way using engine,8.3,108.4,108.0,Fishing,13.0,63.0,7.3
266460000,Under way using engine,11.6,174.9,174.0,Fishing,13.0,63.0,7.3
266460000,Under way using engine,12.0,172.9,172.0,Fishing,13.0,63.0,7.3
220024000,Engaged in fishing,2.5,11.2,0.0,Fishing,4.0,16.0,2.0
266460000,Under way using engine,12.1,163.7,151.0,Fishing,13.0,63.0,7.3
266352000,Under way using engine,10.9,136.3,136.0,Fishing,11.0,42.0,6.0
266352000,Under way using engine,10.7,133.0,132.0,Fishing,11.0,42.0,6.0
266460000,Under way using engine,12.3,163.9,163.0,Fishing,13.0,63.0,7.3
266352000,Under way using engine,10.9,134.8,134.0,Fishing,11.0,42.0,6.0
220024000,Engaged in fishing,2.4,279.3,274.0,Fishing,4.0,16.0,2.0
266452000,Engaged in fishing,2.7,83.2,79.0,Fishing,6.0,19.0,3.6
219904000,Engaged in fishing,2.3,313.4,291.0,Fishing,5.0,18.0,25.5
266352000,Under way using engine,11.1,133.1,135.0,Fishing,11.0,42.0,6.0
266160000,Engaged in fishing,2.3,86.0,89.0,Fishing,7.0,17.0,3.0
266460000,Under way using engine,11.4,176.1,173.0,Fishing,13.0,63.0,7.3
266460000,Under way using engine,11.4,176.8,173.0,Fishing,13.0,63.0,7.3
266352000,Under way using engine,11.8,134.0,135.0,Fishing,11.0,42.0,6.0
266352000,Under way using engine,11.7,133.7,135.0,Fishing,11.0,42.0,6.0
266460000,Under way using engine,11.7,176.7,177.0,Fishing,13.0,63.0,7.3
266352000,Under way using engine,11.7,151.3,153.0,Fishing,11.0,42.0,6.0
266353000,Under way using engine,11.6,136.9,135.0,Fishing,11.0,44.0,6.5
266352000,Under way using engine,10.7,151.5,154.0,Fishing,11.0,42.0,6.0
220024000,Engaged in fishing,2.6,261.5,261.0,Fishing,4.0,16.0,2.0
220024000,Engaged in fishing,2.5,260.3,264.0,Fishing,4.0,16.0,2.0
266460000,Under way using engine,11.9,167.5,167.0,Fishing,13.0,63.0,7.3
266353000,Under way using engine,11.1,135.0,133.0,Fishing,11.0,44.0,6.5
266353000,Under way using engine,11.1,132.7,132.0,Fishing,11.0,44.0,6.5
266352000,Under way using engine,10.5,154.5,154.0,Fishing,11.0,42.0,6.0
266452000,Engaged in fishing,2.7,144.6,156.0,Fishing,6.0,19.0,3.6
266353000,Under way using engine,11.6,132.7,132.0,Fishing,11.0,44.0,6.5
266460000,Under way using engine,12.0,168.1,167.0,Fishing,13.0,63.0,7.3
266352000,Under way using engine,10.4,149.7,151.0,Fishing,11.0,42.0,6.0
266460000,Under way using engine,11.7,164.1,163.0,Fishing,13.0,63.0,7.3
266352000,Under way using engine,10.4,154.3,156.0,Fishing,11.0,42.0,6.0
266353000,Under way using engine,11.9,133.2,133.0,Fishing,11.0,44.0,6.5
266353000,Under way using engine,12.0,132.4,131.0,Fishing,11.0,44.0,6.5
266460000,Under way using engine,12.2,163.9,165.0,Fishing,13.0,63.0,7.3
266352000,Under way using engine,10.7,156.5,155.0,Fishing,11.0,42.0,6.0
266353000,Under way using engine,12.1,145.3,145.0,Fishing,11.0,44.0,6.5
266353000,Under way using engine,11.6,154.0,155.0,Fishing,11.0,44.0,6.5
266460000,Under way using engine,12.4,165.2,164.0,Fishing,13.0,63.0,7.3
266352000,Under way using engine,11.3,154.6,155.0,Fishing,11.0,42.0,6.0
220142000,Engaged in fishing,7.8,252.6,257.0,Fishing,6.0,21.0,6.2
266352000,Under way using engine,11.3,153.7,152.0,Fishing,11.0,42.0,6.0
266460000,Under way using engine,12.0,166.6,164.0,Fishing,13.0,63.0,7.3
266353000,Under way using engine,11.1,156.3,158.0,Fishing,11.0,44.0,6.5
220142000,Engaged in fishing,8.1,254.2,255.0,Fishing,6.0,21.0,6.2
266460000,Under way using engine,12.2,165.1,166.0,Fishing,13.0,63.0,7.3
266353000,Under way using engine,11.1,154.2,155.0,Fishing,11.0,44.0,6.5
266352000,Under way using engine,11.4,155.5,155.0,Fishing,11.0,42.0,6.0
219904000,Engaged in fishing,5.5,246.7,245.0,Fishing,5.0,18.0,25.5
266352000,Under way using engine,11.4,151.2,151.0,Fishing,11.0,42.0,6.0
220307000,Under way using engine,3.9,296.2,,Fishing,6.0,20.0,3.7
220142000,Engaged in fishing,7.8,252.7,257.0,Fishing,6.0,21.0,6.2
266452000,Engaged in fishing,5.4,91.7,96.0,Fishing,6.0,19.0,3.6
266460000,Under way using engine,12.2,165.0,164.0,Fishing,13.0,63.0,7.3
266353000,Under way using engine,10.9,153.3,153.0,Fishing,11.0,44.0,6.5
220142000,Engaged in fishing,8.0,251.4,256.0,Fishing,6.0,21.0,6.2
266353000,Under way using engine,10.7,148.5,150.0,Fishing,11.0,44.0,6.5
266460000,Under way using engine,12.3,164.8,164.0,Fishing,13.0,63.0,7.3
266352000,Under way using engine,11.4,152.9,153.0,Fishing,11.0,42.0,6.0
220142000,Engaged in fishing,8.0,251.0,257.0,Fishing,6.0,21.0,6.2
266160000,Engaged in fishing,7.5,72.9,75.0,Fishing,7.0,17.0,3.0
266352000,Under way using engine,11.4,151.6,152.0,Fishing,11.0,42.0,6.0
219013178,Engaged in fishing,6.7,200.9,202.0,Fishing,6.0,17.0,3.8
