mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
209657000,Under way using engine,8.3,315.7,312.0,Tug,9.0,32.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,6.6,135.0,146.0,Tug,20.0,130.0,4.9
219850000,Under way using engine,7.9,348.8,351.0,Tug,9.0,33.0,7.5
219017105,Unknown value,7.4,77.4,79.0,Tug,5.0,15.0,1.6
209657000,Under way using engine,8.4,311.9,312.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,8.2,314.0,315.0,Tug,9.0,32.0,7.5
219017105,Unknown value,7.7,77.0,72.0,Tug,5.0,15.0,1.6
219849000,Power-driven vessel pushing ahead or towing alongside,7.0,148.0,152.0,Tug,20.0,130.0,4.9
219850000,Under way using engine,7.6,5.5,4.0,Tug,9.0,33.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,6.8,147.0,150.0,Tug,20.0,130.0,4.9
209657000,Under way using engine,6.7,293.9,289.0,Tug,9.0,32.0,7.5
219017105,Unknown value,7.8,79.1,74.0,Tug,5.0,15.0,1.6
219850000,Under way using engine,7.0,324.3,322.0,Tug,9.0,33.0,7.5
219017105,Unknown value,8.2,100.7,101.0,Tug,5.0,15.0,1.6
209657000,Under way using engine,6.5,291.0,292.0,Tug,9.0,32.0,7.5
219017105,Unknown value,9.0,80.8,77.0,Tug,5.0,15.0,1.6
219850000,Under way using engine,6.7,321.0,321.0,Tug,9.0,33.0,7.5
219017105,Unknown value,8.7,108.9,114.0,Tug,5.0,15.0,1.6
209657000,Under way using engine,6.1,294.3,298.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,6.0,294.6,298.0,Tug,9.0,32.0,7.5
219850000,Under way using engine,6.9,335.3,336.0,Tug,9.0,33.0,7.5
219017105,Unknown value,9.2,113.0,114.0,Tug,5.0,15.0,1.6
209657000,Under way using engine,6.3,295.9,298.0,Tug,9.0,32.0,7.5
219017105,Unknown value,8.9,134.8,136.0,Tug,5.0,15.0,1.6
219850000,Under way using engine,6.7,347.4,348.0,Tug,9.0,33.0,7.5
265595430,Moored,0.0,0.0,,Tug,9.0,25.0,4.5
219017105,Unknown value,6.3,175.2,176.0,Tug,5.0,15.0,1.6
209657000,Under way using engine,6.2,294.6,297.0,Tug,9.0,32.0,7.5
219850000,Under way using engine,3.4,35.7,34.0,Tug,9.0,33.0,7.5
220259000,Under way using engine,5.7,294.4,292.0,Tug,11.0,30.0,4.8
219021244,Under way using engine,7.3,294.8,293.0,Tug,12.0,30.0,4.8
209657000,Under way using engine,6.2,294.5,296.0,Tug,9.0,32.0,7.5
219022265,Moored,8.9,290.1,290.0,Tug,12.0,28.0,5.6
219017105,Unknown value,7.4,161.1,164.0,Tug,5.0,15.0,1.6
209657000,Under way using engine,6.1,293.0,293.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,6.2,293.6,293.0,Tug,9.0,32.0,7.5
219017105,Unknown value,7.5,176.7,177.0,Tug,5.0,15.0,1.6
209657000,Under way using engine,6.3,292.1,293.0,Tug,9.0,32.0,7.5
219024194,Under way using engine,9.0,167.5,166.0,Tug,9.0,26.0,3.0
209657000,Under way using engine,6.4,292.9,294.0,Tug,9.0,32.0,7.5
219017105,Unknown value,8.1,203.5,206.0,Tug,5.0,15.0,1.6
219024194,Under way using engine,9.2,166.4,164.0,Tug,9.0,26.0,3.0
209657000,Under way using engine,6.7,295.2,291.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,6.6,292.1,287.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,6.6,291.8,288.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,6.8,289.5,288.0,Tug,9.0,32.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,7.3,330.0,332.0,Tug,20.0,130.0,6.3
209657000,Under way using engine,6.6,339.4,339.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,6.7,340.5,339.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,6.7,341.0,340.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,6.6,341.3,339.0,Tug,9.0,32.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,7.7,317.0,316.0,Tug,20.0,130.0,6.3
219014875,Under way using engine,5.9,114.0,114.0,Tug,13.0,33.0,5.4
219849000,Power-driven vessel pushing ahead or towing alongside,7.8,318.0,316.0,Tug,20.0,130.0,6.3
231809000,Moored,5.3,108.0,121.0,Tug,13.0,33.0,5.4
219849000,Power-driven vessel pushing ahead or towing alongside,7.4,270.0,271.0,Tug,20.0,130.0,6.3
219014875,Under way using engine,9.7,25.4,25.0,Tug,13.0,33.0,5.4
231809000,Under way using engine,8.5,30.7,33.0,Tug,13.0,33.0,5.4
219014875,Under way using engine,9.7,27.3,25.0,Tug,13.0,33.0,5.4
231809000,Under way using engine,8.5,29.8,33.0,Tug,13.0,33.0,5.4
209657000,Under way using engine,5.9,299.4,289.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,5.9,299.3,289.0,Tug,9.0,32.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,7.6,269.0,270.0,Tug,20.0,130.0,6.3
209657000,Under way using engine,6.3,297.3,298.0,Tug,9.0,32.0,7.5
