mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
219000762,Under way using engine,9.8,82.2,81.0,Passenger,10.0,30.0,2.2
220449000,Under way using engine,12.4,193.4,195.0,Passenger,28.0,162.0,6.0
219592000,Under way using engine,17.5,319.7,319.0,Passenger,26.0,169.0,6.3
219230000,Under way using engine,6.4,244.6,232.0,Passenger,28.0,110.0,5.0
219592000,Under way using engine,17.2,320.0,322.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.4,322.1,323.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.6,322.9,323.0,Passenger,26.0,169.0,6.3
265410000,Under way using engine,18.3,254.7,253.0,Passenger,33.0,183.0,5.8
219592000,Under way using engine,17.5,323.6,323.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.5,323.4,323.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.3,351.1,350.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.9,351.4,350.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.9,350.9,350.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,18.3,325.7,324.0,Passenger,36.0,224.0,6.9
257182000,Under way using engine,18.1,324.8,325.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.5,351.0,350.0,Passenger,26.0,169.0,6.3
265547230,Under way using engine,12.0,177.0,177.0,Passenger,8.0,34.0,3.0
257182000,Under way using engine,19.4,336.7,336.0,Passenger,36.0,224.0,6.9
257182000,Under way using engine,19.4,336.8,336.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.5,341.1,341.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.3,341.0,340.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,18.7,359.4,359.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.6,341.8,340.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,20.1,8.1,8.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.7,338.6,339.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.8,339.5,339.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,17.7,39.1,40.0,Passenger,36.0,224.0,6.9
257182000,Under way using engine,18.5,39.7,41.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.7,338.0,337.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,19.1,38.1,39.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,18.1,339.2,340.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,18.4,34.6,36.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,16.3,336.8,337.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,18.5,39.8,40.0,Passenger,36.0,224.0,6.9
257182000,Under way using engine,19.0,29.6,29.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,18.2,338.7,338.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,19.7,29.0,29.0,Passenger,36.0,224.0,6.9
257182000,Under way using engine,18.4,41.6,43.0,Passenger,36.0,224.0,6.9
257182000,Under way using engine,18.2,41.9,44.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.9,298.1,292.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,17.7,32.7,34.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.4,278.8,273.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,17.9,32.0,34.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,16.8,274.2,268.0,Passenger,26.0,169.0,6.3
219026000,Under way using engine,16.2,308.1,306.0,Passenger,25.0,158.0,5.0
219026000,Under way using engine,15.8,304.9,302.0,Passenger,25.0,158.0,5.0
