MMSI,start_timestamp,start_lat,start_lon,pred_lat_1h,pred_lon_1h,pred_lat_2h,pred_lon_2h,pred_lat_3h,pred_lon_3h,mean_error_km,generated_at
220000051,2026-01-08 08:00:00,56.000805,8.12381,56.00316081977158,8.114880054593446,56.00257206424482,8.114895018376039,56.00226030831365,8.111850893929464,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220000054,2026-01-10 23:00:00,56.708996,9.175,56.7086705773656,9.175834400523664,56.70808818308833,9.177406707059399,56.70735148719244,9.179341040429938,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220001000,2026-01-10 23:00:00,57.05555,9.925123,57.05555673096475,9.925127412526194,57.05555586973898,9.925130046727991,57.05555618320524,9.925132463076045,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220003000,2026-01-04 18:00:00,55.749115,7.0768127,55.87714647415323,7.112688349077808,56.02382640716621,7.190799126289801,56.17805928752994,7.292640421035478,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220012000,2026-01-10 23:00:00,56.408684,10.923698,56.40875734615739,10.923742006387188,56.408833948118016,10.923805646504611,56.40909079013668,10.923990339512041,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220018000,2026-01-08 14:00:00,56.481583,7.625553,56.34138792387859,7.536465812529508,56.259466724795125,7.491070734628749,56.18039760879825,7.458040129278373,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220024000,2026-01-10 23:00:00,57.37813,11.351876,57.45953209295523,11.331282737203571,57.51611718710534,11.269794481922597,57.55909478352842,11.221388405516198,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220043000,2026-01-06 19:00:00,57.604656,9.967294,57.60312094127121,9.960044288433927,57.60232282289997,9.946648628511504,57.60931141875613,9.937001678363876,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220046000,2026-01-10 23:00:00,57.32148,11.126471,57.32130701978064,11.126452360256794,57.32143617035706,11.128333412886844,57.32101008618198,11.13278935825355,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220051000,2026-01-02 20:00:00,57.59408,9.95795,57.593093023201824,9.960132452530214,57.593430040902504,9.959852545896249,57.593906876121665,9.959220926293808,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220053927,2026-01-06 22:00:00,56.551304,8.302864,56.55130620684244,8.302855757830953,56.55130462791072,8.302852141414595,56.551304854053356,8.302855161436874,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220068000,2026-01-10 23:00:00,55.268475,9.888187,55.26862905037605,9.88810330452761,55.26863533076801,9.88811005999953,55.268640468503754,9.888047323283732,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220071000,2026-01-03 23:00:00,56.561066,7.5393806,56.45236807371902,7.537060483558026,56.40131472132626,7.517092434447823,56.354465366325755,7.504458404066996,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220072000,2026-01-06 20:00:00,57.321537,11.127741,57.321806281155474,11.127950413266193,57.322548699102846,11.13303082965307,57.323350495340705,11.146149787889316,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220073000,2026-01-05 05:00:00,54.933815,14.93091,54.84381383466665,15.139030359744478,54.85017213736171,15.282254726291702,54.85976440956738,15.403320405770332,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220076000,2026-01-10 23:00:00,56.128036,12.309711,56.12668246180409,12.312487223408434,56.12606677706118,12.311843708728448,56.126253989592286,12.310263869895909,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220088000,2026-01-10 23:00:00,58.096256,9.895965,58.10021505875753,9.925695943005595,58.10647750170961,9.965078185978365,58.100894474591634,9.977736176792344,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220099000,2026-01-10 23:00:00,56.533924,10.712832,56.59225125930946,10.711717297617168,56.600127908840555,10.72522166676866,56.62598265086639,10.726971750847643,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220100000,2026-01-08 23:00:00,56.367065,8.12147,56.36701537356443,8.12142534239722,56.367010794557366,8.121425530731836,56.36701769048909,8.12139355903804,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220127000,2026-01-10 23:00:00,57.49271,10.505467,57.49315147683463,10.505821667679056,57.493951494625556,10.510460426393637,57.49520639958916,10.519097747578854,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220138000,2026-01-10 20:00:00,57.856133,9.160515,57.88346979791491,9.177427193835456,57.866938353252515,9.159076823172311,57.849360510063846,9.152921033163747,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220141000,2026-01-07 20:00:00,58.267838,11.065025,58.15107101484111,11.077147685113712,58.11845054835046,11.075082192558579,58.089769146295424,11.075063832544576,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220151000,2026-01-04 03:00:00,57.44634,7.886517,57.4136405924507,7.979657065675408,57.42561791386977,8.002746545247676,57.43061212465125,8.05697612424182,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220177000,2026-01-10 23:00:00,55.469997,8.431445,55.47019956594249,8.431171468816563,55.470055341447356,8.431188598520674,55.470017859369385,8.4312952869328,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220181000,2026-01-10 23:00:00,56.00329,8.124007,56.002442420724755,8.121553441443401,56.001131366890846,8.117760225534504,55.999933625522694,8.113874446131048,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220182000,2026-01-10 23:00:00,58.037262,9.734564,58.075066709570784,9.734886776069983,58.061216712047866,9.760416441526523,58.0451587353973,9.780416089266915,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220204000,2026-01-10 23:00:00,57.594063,9.962333,57.59309646435712,9.960367297826505,57.593449960873045,9.960072051106467,57.59395464321168,9.959438323761818,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220205000,2026-01-10 23:00:00,55.96323,11.847288,55.962674007397005,11.846562910285028,55.961561872535796,11.845607905791814,55.96067119140844,11.844346224858283,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220223000,2026-01-03 20:00:00,55.348587,7.2682133,55.372552250618604,7.254927410247222,55.334521568413024,7.258452493122132,55.29682396656205,7.275330850647036,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220225000,2026-01-10 23:00:00,57.233967,8.75242,57.35095542595273,8.853458868871245,57.4048463306403,9.006070660007945,57.45518489348482,9.150935673293779,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220226000,2026-01-05 13:00:00,55.762203,12.603017,55.71117026739187,12.650738584937718,55.667305754667495,12.630128033309271,55.629305716721476,12.61063290847498,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220228000,2026-01-10 23:00:00,55.47323,8.423595,55.47318872414148,8.420379586197047,55.47225044983226,8.414796389143527,55.47144996616104,8.410155173331681,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220242000,2026-01-04 19:00:00,55.473946,8.373955,55.46040281424228,8.417057968697204,55.46172563679935,8.424018919101984,55.461916841253476,8.415637703570697,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220252000,2026-01-10 23:00:00,55.059986,10.6166935,55.06018067337828,10.616690079523895,55.060179726823655,10.61669263581184,55.060163071684116,10.616726623149464,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220253000,2026-01-04 00:00:00,56.056084,6.9805527,55.98153103262779,7.141573465855186,55.86205431424989,7.09395728569917,55.744580192912096,7.052779572902325,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220256000,2026-01-10 23:00:00,57.492855,10.505861,57.49389496208396,10.510602152086868,57.495774007869855,10.53330103746357,57.49659370935824,10.571682732316548,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220257000,2026-01-04 05:00:00,57.51481,8.209885,57.47332887107693,8.20030403455391,57.46401816435605,8.18446433925085,57.446883095089355,8.184810068048433,3.973686880543923,2026-04-25T12:23:39.779491+00:00
